system,machine,arch,python_impl,python_version,pydantic_version,strict_models,defer_build,import_time_s,validate_time_s,validate_again_time_s
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.0889054168947041,0.40719250007532537,0.00018529105000197887
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.088029540842399,0.409595665987581,0.00018874998204410076
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.09396054199896753,0.40873362496495247,0.00019141705706715584
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08873862493783236,0.40638020797632635,0.00018537510186433792
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08917775005102158,0.4098541659768671,0.00018708291463553905
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08845825004391372,0.40757179097272456,0.0001860000193119049
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.1240066250320524,0.4145729998126626,0.00018837489187717438
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12404683302156627,0.42070087511092424,0.0001860000193119049
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12397816614247859,0.41380045795813203,0.00018562516197562218
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12484208308160305,0.4144518331158906,0.00018462492153048515
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12424479215405881,0.4130402500741184,0.00018916698172688484
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12391912494786084,0.4184364159591496,0.00019204197451472282
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12371470802463591,0.41420333296991885,0.00018137507140636444
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.1257373329717666,0.4164334158413112,0.00018912507221102715
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12285966705530882,0.40989083307795227,0.00019641593098640442
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12332383310422301,0.41800595889799297,0.0001835001166909933
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12394520896486938,0.4188603339716792,0.00018308288417756557
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12435629195533693,0.41491087479516864,0.00018787500448524952
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12319720815867186,0.41317249997518957,0.00018541701138019562
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12392479204572737,0.4137954169418663,0.00018608407117426395
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12344812485389411,0.41548074991442263,0.00021837512031197548
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12362224981188774,0.4121429589577019,0.00019129179418087006
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.1242255421821028,0.4147447079885751,0.00018308311700820923
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12433983315713704,0.4111729580909014,0.0001910831779241562
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12364899995736778,0.41665720799937844,0.0001848330721259117
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,true,0.12438633292913437,0.4145070419181138,0.00019158399663865566
